startingAirport,destinationAirport,isBasicEconomy,isNonStop,AirlineCode,transferAirport,departureTime,arrivalTime,totalFlightTime,elapsedDays,totalTravelDistance,fareBasisCode,baseFare,totalFare
12,10,False,False,19,224,1650202200,1650253080,30660,0,3115,363,578.6,650.1
9,0,False,False,30,155,1650208800,1650239040,21900,0,2442,131,760.93,841.6
3,6,False,False,30,72,1650178500,1650199320,15660,0,1627,81,366.51,417.6
3,6,False,False,56,103,1650194700,1650229140,20820,0,2295,91,366.51,417.6
9,8,False,False,7,68,1650207600,1650245100,24180,0,2618,178,327.44,375.6
6,7,False,False,56,111,1650239100,1650280620,14220,1,1140,315,516.28,584.2
13,1,False,True,20,164,1650226200,1650234840,8640,0,862,179,77.21,97.6
2,13,False,False,7,190,1650195480,1650222360,14340,0,1121,54,174.88,210.1
13,4,False,False,56,103,1650210000,1650227820,14460,0,1166,345,213.95,253.6
6,11,False,False,56,94,1650221400,1650239820,14520,0,1144,348,254.88,297.6
11,9,False,False,56,103,1650191400,1650229560,23640,0,2341,256,584.19,657.2
13,2,False,False,56,80,1650204180,1650227460,15000,0,1265,343,174.88,211.6
9,13,False,False,56,38,1650260100,1650285900,21720,1,2359,325,459.53,517.6
13,4,False,False,30,72,1650205920,1650224820,15540,0,1235,121,213.95,253.6
6,11,False,True,4,164,1650233400,1650245160,11760,0,1104,182,287.44,323.6
13,10,False,True,46,164,1650211200,1650219120,7920,0,720,287,141.4,166.61
1,9,False,True,23,164,1650206040,1650228900,22860,0,2606,88,450.23,498.6
10,7,False,False,35,179,1650203940,1650226200,9660,0,451,193,621.4,691.61
13,7,False,False,56,138,1650192900,1650213600,13320,0,941,287,386.98,439.6
6,13,False,False,30,72,1650214800,1650231360,10800,0,725,234,302.33,348.61
7,11,False,False,30,114,1650229560,1650251340,17580,0,1325,189,375.81,427.6
5,0,False,False,56,80,1650219240,1650241740,16140,0,1247,347,218.6,258.6
15,1,False,False,56,63,1650218040,1650253140,23940,0,2717,346,322.79,370.6
2,13,False,False,56,94,1650239400,1650255720,13080,0,921,343,174.88,210.1
15,3,False,False,30,232,1650240840,1650256140,11340,0,979,121,213.95,253.6
11,4,False,False,39,4,1650196440,1650230580,16500,0,1321,389,530.61,599.61
13,10,False,False,7,43,1650209040,1650226800,13200,0,1137,52,141.4,174.11
10,1,False,True,23,164,1650222000,1650227100,5100,0,185,125,152.56,178.6
9,6,False,False,7,68,1650218460,1650247200,22620,0,2595,63,190.7,228.6
13,15,False,False,7,43,1650215400,1650255000,27600,0,2884,156,313.49,359.1
2,4,False,False,56,103,1650192960,1650212220,15540,0,1149,373,213.95,252.1
13,6,True,False,56,38,1650201300,1650226680,11520,0,721,286,141.4,175.61
15,0,False,False,7,68,1650200400,1650230640,20040,0,2193,60,322.79,370.6
14,4,False,False,30,4,1650232620,1650253740,16380,0,1392,80,347.91,397.6
13,11,False,False,30,155,1650227400,1650251520,17700,0,1844,233,237.21,278.6
9,0,False,False,7,68,1650225420,1650247980,18060,0,1940,332,322.79,370.6
7,4,False,False,56,63,1650226560,1650256500,20760,0,2123,345,262.33,305.61
5,1,False,False,7,190,1650196800,1650211080,11640,0,727,277,124.65,157.6
10,13,False,True,46,164,1650236400,1650246480,10080,0,720,255,226.98,258.6
8,5,False,True,4,164,1650246600,1650254280,7680,0,485,103,240.93,273.6
2,9,False,False,7,68,1650202200,1650237660,23220,0,2168,329,322.79,369.1
9,1,False,False,56,167,1650261540,1650292200,22080,1,2607,351,315.35,362.6
3,1,False,False,39,145,1650232560,1650284820,23580,1,2668,1,576.75,649.21
13,12,False,False,54,15,1650244140,1650298980,28440,1,2636,256,545.12,619.7
3,10,True,False,30,72,1650178500,1650199740,16380,0,1627,160,180.47,217.61
2,4,False,True,4,164,1650202200,1650213360,11160,0,930,338,237.21,268.1
0,5,False,False,7,138,1650193680,1650216780,15060,0,1247,332,227.91,268.6
2,14,False,False,7,146,1650209880,1650228780,9360,0,497,51,155.35,189.1
13,9,False,False,7,11,1650207600,1650234360,22560,0,2206,180,322.79,370.6
9,6,False,True,46,164,1650201300,1650220380,19080,0,2458,354,327.44,366.6
2,1,False,True,20,164,1650213000,1650221340,8340,0,728,328,78.14,97.1
5,10,False,False,7,43,1650204420,1650226800,13140,0,1050,329,174.88,210.1
14,0,False,False,7,68,1650225420,1650253980,21900,0,2023,330,174.88,211.6
11,7,False,False,8,217,1650203100,1650237720,15240,0,982,338,566.51,637.1
9,5,False,False,30,145,1650204000,1650256380,26340,1,3170,122,400.0,459.2
15,6,False,False,56,119,1650199800,1650226980,24900,0,2797,354,318.14,365.6
11,5,False,False,56,167,1650213120,1650233460,17400,0,1432,95,358.14,408.6
15,5,False,False,56,63,1650196800,1650224580,19680,0,2096,253,322.79,370.6
6,11,False,False,30,72,1650189600,1650210120,16860,0,1638,16,572.09,638.6
14,3,False,False,21,25,1650221340,1650256920,22200,0,2043,358,315.36,362.61
2,9,False,False,30,72,1650215280,1650246960,24360,0,2490,232,344.19,392.1
8,4,False,False,35,167,1650210420,1650237960,19980,0,1519,234,537.67,601.6
14,13,False,True,4,164,1650194880,1650203700,8820,0,672,54,186.98,215.6
9,0,False,False,7,167,1650264900,1650296400,21120,1,2345,329,322.79,370.6
14,4,False,False,56,103,1650189600,1650212220,18120,0,1562,340,262.33,305.61
13,1,True,True,23,164,1650221460,1650230400,8940,0,862,295,63.26,82.61
2,10,False,False,7,167,1650221100,1650241800,14760,0,1312,51,174.88,210.1
4,11,False,False,7,145,1650223800,1650246540,13680,0,1174,153,262.33,305.61
5,9,False,False,7,192,1650232200,1650257580,20340,0,2025,332,322.79,370.6
0,9,False,False,7,68,1650197100,1650222120,21120,0,1940,332,322.79,370.6
9,8,False,False,7,11,1650210000,1650245400,24420,0,2749,178,327.44,375.6
2,5,False,False,7,138,1650220560,1650247560,13860,0,1030,272,155.35,189.1
2,10,False,False,56,94,1650217320,1650234540,10620,0,548,340,174.88,210.1
2,4,False,False,7,190,1650209400,1650239700,20820,0,1747,55,213.95,252.1
13,10,False,True,20,164,1650198600,1650206160,7560,0,720,330,141.4,166.61
10,11,False,True,4,164,1650223800,1650235800,12000,0,1104,112,413.02,458.6
8,2,False,False,7,194,1650208200,1650230520,10920,0,697,178,357.21,407.6
5,2,False,False,30,4,1650193200,1650216720,11640,0,832,19,403.72,457.6
9,3,False,False,7,192,1650201900,1650216060,11760,0,960,178,301.4,347.61
2,5,False,False,30,4,1650189600,1650214500,11100,0,832,19,403.72,456.1
12,10,False,False,37,130,1650204600,1650252300,30060,0,3140,237,558.14,628.1
0,9,False,False,7,68,1650213060,1650241200,20940,0,1963,329,322.79,370.6
2,5,False,True,4,164,1650216000,1650222420,6420,0,505,178,403.72,447.1
2,13,False,True,4,164,1650221100,1650228660,7560,0,592,54,174.88,201.1
2,3,False,False,56,80,1650232260,1650262560,24180,1,2166,321,384.19,435.1
4,15,False,False,30,232,1650224700,1650244440,17580,0,1591,190,386.05,438.6
14,6,False,False,7,167,1650194880,1650232740,16020,0,1392,54,328.38,382.21
3,15,False,True,46,164,1650232140,1650242040,9900,0,954,46,468.84,518.6
11,15,False,False,57,104,1650217920,1650257340,28020,0,2603,46,769.31,855.11
2,10,False,True,20,164,1650233340,1650239700,6360,0,545,69,357.21,397.1
1,6,False,False,7,167,1650231180,1650253380,18420,0,1582,57,256.75,299.61
12,3,False,False,30,232,1650216300,1650230400,11280,0,968,231,247.44,289.6
3,8,False,False,53,38,1650213900,1650235140,16560,0,1622,256,667.91,741.6
2,15,False,True,4,164,1650210660,1650231300,20640,0,2292,338,307.91,344.1
13,10,False,True,20,164,1650213000,1650220500,7500,0,720,330,141.4,166.61
3,4,False,False,30,4,1650226200,1650253740,18600,0,1932,231,247.44,289.6
3,6,False,False,30,4,1650229800,1650257940,17460,1,1969,81,366.51,417.6
7,9,False,True,10,164,1650193200,1650213900,20700,0,2295,363,301.4,338.61
4,13,False,True,4,164,1650202080,1650210540,8460,0,799,2,729.3,798.6
4,9,False,False,56,103,1650207000,1650229560,18000,0,1616,97,358.14,408.6
15,13,False,False,7,119,1650246900,1650278820,19800,1,2084,156,313.49,360.6
6,7,False,True,46,164,1650238440,1650243780,5340,0,221,393,868.84,948.6
6,9,True,False,11,219,1650194100,1650235380,31980,0,3353,290,327.44,375.6
2,12,False,False,30,232,1650234900,1650265020,24120,0,2312,231,384.19,435.1
1,4,False,True,4,164,1650190920,1650207000,16080,0,1556,159,272.56,307.6
4,14,False,False,7,25,1650204360,1650237180,18900,0,1836,151,262.33,305.61
2,10,False,True,23,164,1650218820,1650226020,7200,0,545,88,357.21,397.1
13,9,False,True,46,164,1650217500,1650233700,16200,0,1745,46,561.86,618.6
10,2,False,True,4,164,1650230100,1650237540,7440,0,545,178,357.21,398.6
13,11,False,False,7,68,1650215400,1650246540,18840,0,1914,334,171.16,207.6
4,1,False,False,7,43,1650245700,1650290460,16800,1,1658,55,292.09,341.7
5,4,False,False,30,4,1650227100,1650253740,15780,0,1329,124,288.37,333.6
0,9,False,False,56,63,1650200400,1650234180,20940,0,2055,244,310.7,357.6
1,6,False,True,46,164,1650200040,1650205080,5040,0,185,393,868.84,948.6
13,6,False,False,30,72,1650196800,1650211200,10080,0,725,162,160.93,196.6
6,3,False,False,56,167,1650204360,1650234600,19860,0,1623,91,366.51,417.6
7,4,False,False,7,43,1650217800,1650243000,15420,0,1257,332,262.33,304.11
14,8,False,False,21,25,1650221340,1650234480,10560,0,465,23,449.96,507.31
9,5,False,False,7,68,1650211200,1650244920,20340,0,2233,332,322.79,370.6
8,15,False,True,4,164,1650234600,1650259320,24720,0,2566,138,370.7,413.1
15,5,False,False,30,119,1650200400,1650238440,20520,0,2324,122,636.27,713.19
11,10,False,True,4,164,1650225000,1650236580,11580,0,1104,112,413.02,458.6
4,3,False,True,46,164,1650238380,1650246000,7620,0,650,343,174.88,202.6
9,4,False,False,7,192,1650236700,1650255840,13140,0,1219,153,273.49,317.6
13,4,False,False,5,22,1650202620,1650234060,20640,0,1068,54,688.32,772.54
4,6,False,True,46,164,1650230880,1650243420,12540,0,1380,347,264.19,298.6
0,1,False,True,20,164,1650233220,1650243060,9840,0,947,262,316.73,355.09
4,3,False,True,4,164,1650216480,1650223980,7500,0,650,332,174.88,202.6
8,9,False,True,20,164,1650238200,1650261420,23220,0,2458,261,410.49,455.88
14,15,False,False,56,167,1650235680,1650265680,25740,1,2519,322,506.05,567.6
6,9,False,False,56,38,1650250500,1650298920,25020,1,2460,316,643.72,721.2
15,3,False,False,7,68,1650200400,1650223980,20400,0,2118,330,213.95,253.6
8,1,False,True,4,164,1650224100,1650229500,5400,0,185,395,295.07,331.8
0,5,False,False,56,167,1650232380,1650253020,12420,0,840,254,255.81,298.6
15,6,False,False,7,68,1650216060,1650252480,24900,0,2848,154,306.98,353.6
15,10,False,False,16,12,1650263340,1650303420,28380,1,3070,292,526.52,594.11
9,8,False,False,7,68,1650201840,1650238020,23640,0,2595,178,361.86,412.6
0,1,False,False,7,167,1650220740,1650247020,16020,0,1462,334,213.02,252.6
14,4,False,False,7,194,1650207240,1650237000,16560,0,1332,151,262.33,305.61
9,6,False,True,46,164,1650220200,1650240120,19920,0,2458,354,327.44,366.6
3,2,False,False,30,4,1650177300,1650198840,14040,0,1435,231,262.33,305.61
4,14,False,True,4,164,1650239700,1650251160,11460,0,1298,186,329.3,368.6
9,10,False,False,56,103,1650179040,1650213780,24420,0,2802,346,322.79,370.6
6,3,False,True,46,164,1650229140,1650245640,16500,0,1621,91,366.51,408.6
8,14,False,False,30,72,1650238140,1650255780,13680,1,932,390,627.91,698.6
4,13,False,False,30,4,1650222000,1650249900,14220,0,1325,190,404.65,458.6
0,11,False,True,4,164,1650188880,1650195600,6720,0,596,52,152.56,178.6
13,2,False,True,4,164,1650215400,1650222360,6960,0,592,54,174.88,202.6
14,4,False,True,4,164,1650191940,1650205560,13620,0,1298,186,329.3,368.6
2,3,False,False,56,103,1650210240,1650233640,20040,0,1792,353,262.33,304.11
15,6,False,False,30,4,1650207600,1650234540,23880,0,2897,193,681.86,756.6
9,8,False,False,7,68,1650217860,1650245100,24120,0,2618,178,327.44,375.6
4,7,False,False,30,4,1650206880,1650233880,13260,0,1266,16,590.7,658.6
7,10,False,True,46,164,1650231000,1650236340,5340,0,221,327,245.58,278.6
13,6,False,True,4,164,1650245760,1650253380,7620,0,720,62,141.4,166.61
15,0,False,False,7,68,1650216060,1650247980,20280,0,2193,60,322.79,370.6
14,0,False,True,4,164,1650206400,1650214620,8220,0,667,180,305.12,342.6
7,10,False,False,53,163,1650213600,1650230400,11880,0,916,254,481.86,541.6
1,2,False,False,30,114,1650189600,1650207480,13440,0,730,190,320.0,367.6
7,13,False,False,56,80,1650213660,1650238860,15000,0,941,340,174.88,211.6
13,4,False,False,7,266,1650202200,1650220980,11520,0,799,332,213.95,253.6
9,11,False,False,19,13,1650244800,1650293940,22920,1,2342,175,560.0,635.7
2,10,False,True,4,164,1650220560,1650226800,6240,0,545,178,357.21,397.1
9,3,False,False,56,227,1650200400,1650219300,14640,0,1305,343,213.95,253.6
2,15,False,False,30,114,1650221280,1650265020,33000,0,3111,121,303.26,348.11
9,15,False,True,10,164,1650207600,1650213000,5400,0,339,363,139.53,164.6
8,15,False,True,4,164,1650241200,1650265080,23880,0,2566,184,318.14,356.6
9,5,False,False,7,68,1650228000,1650255300,20820,1,2233,332,322.79,370.6
3,10,True,False,30,72,1650198900,1650219480,16140,0,1627,160,180.47,217.61
6,0,False,True,23,164,1650232140,1650240600,8460,0,762,236,245.58,278.6
3,0,False,True,46,164,1650239100,1650249720,10620,0,1207,343,262.33,296.61
14,3,False,True,46,164,1650224100,1650239280,15180,0,1567,247,322.79,361.6
15,10,False,False,7,68,1650200400,1650252600,25260,0,2848,60,305.12,357.2
8,1,False,True,20,164,1650224100,1650229500,5400,0,185,50,264.84,299.3
2,10,False,True,4,164,1650233340,1650239700,6360,0,545,178,357.21,397.1
9,11,False,False,7,68,1650217860,1650250560,21240,0,2353,334,180.47,217.61
3,7,False,False,56,167,1650231600,1650255300,15660,1,1497,97,742.33,821.61
2,3,False,False,7,68,1650194400,1650223980,17760,0,1580,153,262.33,304.11
15,10,False,False,15,167,1650219000,1650248880,23340,0,2567,28,770.23,851.6
13,8,False,False,7,43,1650203880,1650221940,14220,0,1137,52,141.4,174.11
15,10,False,False,56,103,1650218700,1650252300,26880,0,3060,354,318.14,365.6
15,1,False,True,20,164,1650221580,1650242700,21120,0,2698,364,327.44,366.6
0,12,False,False,58,64,1650200400,1650249540,25680,0,2393,244,528.37,596.1
4,3,False,False,30,4,1650196800,1650225600,18840,0,1932,16,469.77,528.6
15,6,False,False,7,151,1650259380,1650296640,30720,1,3686,154,306.98,353.6
4,1,False,False,7,11,1650224460,1650243420,17400,0,1877,330,221.4,261.61
0,5,False,True,23,164,1650194100,1650200820,6720,0,604,193,450.23,498.6
8,5,False,False,37,199,1650200700,1650253020,17520,0,975,19,566.51,642.7
11,7,False,False,33,73,1650234420,1650281640,18120,1,1545,83,492.1,562.71
2,1,False,False,7,167,1650202500,1650228420,17220,0,1454,227,78.14,106.1
0,10,False,False,7,68,1650219600,1650252600,21420,0,2105,336,171.16,207.6
11,0,False,False,56,103,1650228600,1650250380,18000,0,1649,256,658.61,731.61
9,8,False,True,4,164,1650236400,1650256140,19740,1,2458,178,327.44,366.6
9,1,False,True,46,164,1650208500,1650228240,19740,0,2606,351,315.35,353.6
1,11,False,True,23,164,1650227460,1650239820,12360,0,1260,191,422.33,468.61
5,15,False,False,30,155,1650198780,1650247800,21900,0,2119,19,919.07,1017.2
15,13,False,False,56,103,1650218700,1650248400,23460,0,2574,93,378.6,430.6
5,14,False,True,4,164,1650234000,1650240180,6180,0,447,112,422.33,468.61
0,9,False,True,23,164,1650249600,1650267600,18000,1,1943,193,543.26,598.61
9,10,False,False,56,167,1650208500,1650240840,23040,0,2465,346,322.79,370.6
1,8,False,True,20,164,1650228060,1650232800,4740,0,185,69,320.0,358.6
4,1,False,True,4,164,1650240600,1650253860,13260,0,1556,159,272.56,307.6
7,11,False,False,7,68,1650223800,1650256740,21960,1,2292,339,189.77,227.6
0,9,False,True,23,164,1650219780,1650237600,17820,0,1943,193,543.26,598.61
4,13,False,True,46,164,1650197820,1650206460,8640,0,799,325,347.91,388.6
9,13,False,False,17,94,1650257400,1650286140,24960,1,2889,175,565.58,631.6
4,14,False,False,7,20,1650210360,1650231900,14220,0,1301,151,262.33,305.61
7,13,False,True,46,164,1650247740,1650255720,7980,0,594,340,174.88,202.6
8,1,False,True,23,164,1650221700,1650227040,5340,0,185,126,152.56,178.6
3,15,False,False,56,119,1650203100,1650221460,14520,0,1187,256,282.79,327.6
14,9,False,False,30,4,1650189600,1650221280,24960,0,2586,162,322.79,370.6
7,3,False,True,46,164,1650197820,1650211920,14100,0,1473,343,262.33,296.61
1,11,False,False,7,167,1650218400,1650243120,21840,0,2054,114,375.81,427.6
7,10,False,False,7,43,1650191400,1650216540,12240,0,872,55,521.86,583.1
12,3,False,False,35,119,1650236580,1650255360,13260,0,1186,237,472.55,531.59
2,10,False,True,4,164,1650246420,1650252600,6180,0,545,178,357.21,397.1
12,5,False,False,37,241,1650200220,1650252720,28800,0,2887,121,507.91,579.7
13,1,False,True,20,164,1650239100,1650247020,7920,0,862,179,77.21,97.6
14,10,False,False,7,167,1650194880,1650213600,16620,0,1392,54,328.38,376.61
7,10,False,False,8,48,1650207120,1650239940,18120,0,1317,52,373.02,427.6
4,7,False,False,56,103,1650222420,1650242640,15060,0,1436,325,431.63,487.6
10,5,False,False,56,167,1650214800,1650241020,15480,0,960,97,245.58,287.6
9,0,False,False,30,232,1650228300,1650252120,19320,0,2177,122,714.42,791.6
10,2,False,False,7,34,1650212940,1650230580,9780,0,551,178,357.21,407.6
10,1,False,True,23,164,1650247140,1650251280,4140,0,185,125,152.56,178.6
1,0,False,False,7,43,1650227700,1650247020,13320,0,956,114,395.35,447.1
14,11,False,False,7,113,1650207240,1650229500,13620,0,1077,334,194.42,232.6
0,12,False,False,57,174,1650190200,1650235020,29640,0,2885,254,715.35,797.1
12,11,False,False,13,220,1650202200,1650256320,31320,1,3446,360,537.68,611.71
15,13,False,False,56,103,1650212100,1650248400,23940,0,2574,325,468.84,527.6
15,11,False,False,19,13,1650245400,1650301260,24780,1,2603,292,564.66,640.71
14,6,False,False,7,167,1650207000,1650237240,16320,0,1392,54,328.38,376.61
0,6,True,False,56,167,1650190200,1650211920,15540,0,1320,370,175.81,212.6
15,8,False,False,30,119,1650217620,1650245400,24420,0,2797,232,318.14,365.6
0,14,False,True,23,164,1650221100,1650228420,7320,0,667,390,636.28,698.6
4,3,True,False,30,232,1650224700,1650244680,15420,0,1372,308,174.88,211.6
5,0,False,True,23,164,1650189600,1650196920,7320,0,604,193,450.23,498.6
0,8,False,True,23,164,1650213900,1650222000,8100,0,762,240,245.58,278.6
14,4,False,False,7,137,1650224100,1650243000,16200,0,1300,151,262.33,305.61
11,6,False,False,30,72,1650234420,1650255720,16440,1,1638,16,572.09,638.6
2,7,False,True,4,164,1650233100,1650237720,4620,0,327,333,185.12,212.1
13,9,False,False,30,155,1650193200,1650226500,19980,0,1875,80,322.79,370.6
3,7,False,False,56,103,1650203400,1650225540,19680,0,2079,343,1454.88,1587.6
8,9,False,False,7,167,1650224640,1650254280,25620,0,2465,178,327.44,375.6
15,6,False,False,56,167,1650198600,1650231000,23460,0,2567,354,318.14,365.6
1,10,False,True,20,164,1650211200,1650215820,4620,0,185,366,110.7,133.6
1,3,False,False,56,167,1650228840,1650259800,20460,0,1765,352,278.14,322.6
3,0,False,True,23,164,1650240660,1650251100,10440,0,1207,232,262.33,296.61
4,11,False,True,4,164,1650236640,1650246540,9900,0,1115,153,262.33,296.61
6,5,False,False,56,167,1650204360,1650229860,15120,0,960,99,217.67,257.6
15,6,False,False,56,167,1650261900,1650299160,23640,1,2567,354,318.14,365.6
3,15,False,False,30,155,1650216360,1650247800,21600,0,2279,121,213.95,253.6
1,7,False,False,35,138,1650196800,1650213600,11340,0,406,233,481.86,541.6
0,9,False,False,30,263,1650203400,1650229200,20400,0,1990,88,665.11,738.59
15,5,False,False,56,63,1650202440,1650224580,19500,0,2096,253,322.79,370.6
11,6,False,True,46,164,1650193200,1650204180,10980,0,1104,255,301.4,338.61
0,13,False,True,23,164,1650194400,1650201600,7200,0,600,128,189.77,218.6
12,10,False,False,37,130,1650204600,1650252300,30000,0,3140,237,558.14,628.1
0,4,False,False,7,43,1650193200,1650221460,15600,0,1158,330,174.88,210.1
6,2,False,False,30,4,1650219000,1650235080,12180,0,990,16,553.49,618.6
9,2,False,False,56,94,1650264000,1650289980,23040,1,2622,319,624.18,694.59
4,8,False,False,53,167,1650222300,1650248040,17340,0,1519,97,500.46,561.6
3,7,False,True,46,164,1650231600,1650243300,11700,0,1473,202,664.19,728.6
0,3,False,False,39,145,1650189600,1650216300,20640,0,1948,67,493.4,554.01
4,10,False,True,4,164,1650232080,1650244380,12300,0,1380,53,157.21,183.6
6,7,False,False,7,43,1650210000,1650228840,11940,0,872,178,567.44,632.1
12,11,False,False,37,130,1650204600,1650248280,25560,0,2679,237,575.81,647.1
4,0,False,True,4,164,1650223500,1650230640,7140,0,725,330,174.88,202.6
9,0,False,False,7,43,1650213300,1650236520,21060,0,2349,329,322.79,369.1
5,11,False,False,56,80,1650219240,1650245340,18960,0,1589,347,265.12,308.6
0,1,False,True,23,164,1650191400,1650200400,9000,0,947,166,217.67,248.6
9,4,False,False,7,11,1650204000,1650224340,14580,0,1419,156,262.33,305.61
2,3,False,False,7,68,1650216300,1650238920,18060,0,1580,153,262.33,304.11
14,4,False,False,7,11,1650199320,1650224340,19020,0,1610,151,262.33,305.61
5,8,False,False,58,169,1650234240,1650281040,17520,1,1040,256,514.41,586.69
10,13,False,True,20,164,1650238200,1650248040,9840,0,720,330,141.4,166.61
15,10,False,False,56,94,1650263400,1650299700,22500,1,2647,354,318.14,365.6
1,5,False,False,7,167,1650231180,1650251220,16020,0,1102,334,174.88,211.6
12,14,False,False,37,133,1650204600,1650245520,27780,0,2755,237,715.34,797.09
5,15,False,False,7,192,1650232200,1650260220,23280,0,2330,275,322.79,370.6
5,0,False,False,30,182,1650204000,1650229620,17220,0,1640,130,528.38,591.61
3,4,False,False,30,232,1650220800,1650248580,14520,0,1372,121,213.95,253.6
15,8,False,False,7,119,1650220320,1650256140,25440,1,2797,184,318.14,365.6
13,15,False,True,46,164,1650248700,1650265680,16980,1,1847,248,313.49,351.6
0,6,False,False,56,94,1650187800,1650204240,11220,0,762,251,222.33,262.61
1,12,False,False,58,67,1650223200,1650265020,29100,0,2731,256,761.86,847.1
14,2,False,False,7,167,1650189600,1650216000,15960,0,1264,51,155.35,190.6
7,5,False,False,7,43,1650217800,1650234540,11460,0,832,52,155.35,189.1
13,6,True,False,56,56,1650193200,1650208320,11400,0,815,286,141.4,175.61
4,3,False,True,46,164,1650233040,1650240600,7560,0,650,343,174.88,202.6
15,0,False,False,56,167,1650264900,1650291120,21720,1,2447,253,322.79,370.6
11,6,False,True,20,164,1650243600,1650254520,10920,1,1104,226,217.67,248.6
3,4,False,False,56,103,1650201300,1650227820,13140,0,1109,343,174.88,211.6
0,5,False,False,30,261,1650198000,1650241560,15120,0,1402,314,447.44,510.2
9,11,False,False,7,145,1650259620,1650285900,21600,1,2410,334,180.47,217.61
7,9,False,False,7,68,1650223800,1650261420,23940,0,2415,157,275.35,319.6
15,0,False,True,23,164,1650207600,1650223740,16140,0,2135,193,506.05,558.6
15,6,False,True,4,164,1650260400,1650279900,19500,1,2566,362,318.14,356.6
11,6,False,False,30,4,1650211260,1650234540,14820,0,1358,16,572.09,638.6
4,2,False,False,30,114,1650200100,1650230520,21480,0,1925,121,260.47,303.61
0,9,False,False,7,68,1650213060,1650237660,21000,0,1963,329,322.79,370.6
8,4,False,True,4,164,1650226500,1650241200,14700,0,1380,182,296.74,333.6
9,1,False,False,7,167,1650226500,1650254340,23340,0,2607,159,315.35,362.6
13,8,False,True,4,164,1650213360,1650221340,7980,0,720,52,141.4,166.61
8,0,False,False,8,196,1650208200,1650236520,15300,0,925,178,532.09,600.1
10,11,False,False,39,4,1650206700,1650230280,16140,0,1358,389,539.91,604.0
0,11,False,False,35,103,1650227220,1650248280,16860,0,1649,122,471.63,530.6
1,4,False,False,56,63,1650190980,1650218640,23820,0,2413,256,320.93,368.6
15,11,False,False,56,103,1650218700,1650248280,22380,0,2599,382,268.84,312.6
15,13,False,False,30,4,1650261540,1650309540,23640,1,2735,193,742.33,827.21
15,2,False,False,16,12,1650263340,1650303120,24780,1,2536,292,524.66,592.11
15,5,False,False,17,80,1650218100,1650253080,27780,0,3051,363,535.81,599.6
15,6,False,False,32,233,1650248100,1650288060,26040,1,2948,234,546.98,616.1
1,0,False,True,23,164,1650204600,1650214800,10200,0,947,17,552.56,608.6
3,9,False,False,7,68,1650200400,1650222120,19140,0,1865,330,213.95,253.6
3,12,False,False,51,134,1650203100,1650235020,23880,0,2226,256,867.9,961.09
11,2,False,False,7,259,1650199860,1650234420,11520,0,792,330,480.0,545.2
8,12,False,False,53,119,1650204000,1650249540,27600,0,2796,257,574.88,647.2
6,15,False,False,54,176,1650204360,1650244440,29520,0,2570,255,540.47,609.11
4,10,False,True,23,164,1650222300,1650234360,12060,0,1380,234,226.98,258.6
6,11,False,False,7,68,1650223860,1650256740,24540,1,2495,57,147.91,182.6
1,2,False,False,7,167,1650200940,1650222360,17760,0,1454,182,315.35,362.6
5,15,False,True,23,164,1650201720,1650220560,18840,0,2083,88,506.05,558.6
9,6,False,True,20,164,1650265140,1650284400,19260,1,2458,24,327.44,366.6
8,9,False,True,4,164,1650229200,1650251340,22140,0,2458,178,327.44,366.6
12,1,False,False,37,240,1650240900,1650296880,26760,1,2743,233,594.42,672.7
1,9,False,True,4,164,1650238500,1650261840,23340,0,2606,182,352.56,393.6
15,5,False,False,15,114,1650263100,1650295020,27060,1,3051,363,535.81,599.6
9,6,False,False,45,155,1650242700,1650292680,21780,1,2543,79,295.81,347.2
7,10,False,False,7,43,1650231000,1650247920,12060,0,872,62,521.86,583.1
2,5,False,False,30,4,1650238380,1650256440,11100,1,832,19,403.72,456.1
1,5,False,False,56,167,1650228840,1650253020,15780,0,1102,373,143.26,177.61
1,0,False,False,39,145,1650245820,1650286200,17460,1,1518,389,530.61,599.61
6,15,False,False,30,72,1650202200,1650247740,26040,0,2568,129,798.14,887.2
7,11,False,False,30,4,1650226140,1650242700,13140,0,1137,17,534.88,598.6
13,11,False,True,4,164,1650215400,1650225960,10560,0,1192,334,171.16,198.6
10,11,False,False,56,94,1650205020,1650225240,15780,0,1144,327,454.88,512.6
3,5,False,False,30,232,1650195000,1650223080,18900,0,1866,232,262.33,305.61
7,10,False,False,53,167,1650198900,1650230940,15540,0,1314,254,426.04,487.19
15,6,False,False,56,119,1650209100,1650243240,24300,0,2797,354,318.14,365.6
15,14,False,False,17,80,1650218100,1650246420,22920,0,2663,363,563.72,629.6
3,10,False,False,56,103,1650224100,1650252300,22080,0,2295,288,180.47,217.61
1,13,False,True,4,164,1650231180,1650241980,10800,0,862,153,213.95,244.6
1,13,False,True,46,164,1650234000,1650244740,10740,0,862,348,217.67,248.6
13,10,False,False,7,111,1650219300,1650242940,11700,0,822,52,141.4,175.61
3,11,False,False,30,4,1650177300,1650207060,16260,0,1803,231,322.79,370.6
4,1,False,False,56,103,1650228840,1650252420,18480,0,1835,373,221.4,261.61
6,11,False,True,46,164,1650209640,1650220440,10800,0,1104,255,301.4,338.61
7,10,False,False,3,79,1650198300,1650231900,12720,0,594,230,402.7,461.0
2,3,False,False,7,68,1650232800,1650255180,17880,0,1580,153,262.33,304.11
